"","year","vlength","gear","id","species","yearly_kg","yearly_value","price"
"1378",2019,"VL2440","OTB","1401:112:2","MUT",17693.754512625,0,0
"1379",2019,"VL2440","OTB","1401:112:3","CTC",4182,0,0
"1380",2019,"VL2440","OTB","1401:112:3","DPS",458.5,0,0
"1381",2019,"VL2440","OTB","1401:112:3","HKE",1760.25,0,0
"1382",2019,"VL2440","OTB","1401:112:3","HOM",20,21.0975222305863,1.05487611152932
"1383",2019,"VL2440","OTB","1401:112:3","MUR",2,0,0
"1384",2019,"VL2440","OTB","1401:112:3","MUT",2826.75,0,0
"1385",2019,"VL2440","OTB","1401:112:4","CTC",102.5,0,0
"1386",2019,"VL2440","OTB","1401:112:4","DPS",73,0,0
"1387",2019,"VL2440","OTB","1401:112:4","HKE",177,0,0
"1388",2019,"VL2440","OTB","1401:112:4","MUT",157,0,0
"1389",2019,"VL2440","OTB","1401:113:1","CTC",2.6954466,0,0
"1390",2019,"VL2440","OTB","1401:113:1","DPS",8.8503405,0,0
"1391",2019,"VL2440","OTB","1401:113:1","MUT",17.3245915,0,0
"1392",2019,"VL2440","OTB","1401:120:1","ARA",1714,0,0
"1393",2019,"VL2440","OTB","1401:120:1","ARS",43663.5,-7117.37075349248,-0.163005044338921
"1394",2019,"VL2440","OTB","1401:120:1","DPS",18666,0,0
"1395",2019,"VL2440","OTB","1401:120:1","HKE",20080.5,0,0
"1396",2019,"VL2440","OTB","1401:120:1","MUR",20,0,0
"1397",2019,"VL2440","OTB","1401:120:1","NEP",56612,0,0
"1398",2019,"VL2440","OTB","1401:120:2","ARA",576,0,0
"1399",2019,"VL2440","OTB","1401:120:2","ARS",11205,5519.87026928091,0.492625637597583
"1400",2019,"VL2440","OTB","1401:120:2","DPS",6396.5,0,0
"1401",2019,"VL2440","OTB","1401:120:2","HKE",4163,0,0
"1402",2019,"VL2440","OTB","1401:120:2","NEP",11368,0,0
"1403",2019,"VL2440","OTB","1401:120:3","ARS",504,9686.14770615255,19.218547036017
"1404",2019,"VL2440","OTB","1401:120:3","DPS",4,0,0
"1405",2019,"VL2440","OTB","1401:120:3","HKE",210,0,0
"1406",2019,"VL2440","OTB","1401:120:3","MUR",2,0,0
"1407",2019,"VL2440","OTB","1401:120:4","ARA",13,0,0
"1408",2019,"VL2440","OTB","1401:120:4","ARS",513,9682.64368812323,18.8745490996554
"1409",2019,"VL2440","OTB","1401:120:4","DPS",622.5,0,0
"1410",2019,"VL2440","OTB","1401:120:4","HKE",205,0,0
"1411",2019,"VL2440","OTB","1401:120:4","NEP",503,0,0
"1412",2019,"VL2440","OTB","1401:121:1","ARS",66,9856.67658357988,149.343584599695
"1413",2019,"VL2440","OTB","1401:121:1","CTC",200,0,0
"1414",2019,"VL2440","OTB","1401:121:1","DPS",1350.33333333333,0,0
"1415",2019,"VL2440","OTB","1401:121:1","HKE",451.5,0,0
"1416",2019,"VL2440","OTB","1401:121:1","MUT",153.666666666667,0,0
"1417",2019,"VL2440","OTB","1401:121:1","NEP",66,0,0
"1418",2019,"VL2440","OTB","1401:121:2","CTC",2560,0,0
"1419",2019,"VL2440","OTB","1401:121:2","DPS",5080,0,0
"1420",2019,"VL2440","OTB","1401:121:2","HKE",4092.5,0,0
"1421",2019,"VL2440","OTB","1401:121:2","MUT",1908.25,0,0
"1422",2019,"VL2440","OTB","1401:130:1","DPS",125.5,0,0
"1423",2019,"VL2440","OTB","1401:130:1","MUR",26,0,0
"1424",2020,"VL1218","OTB","1400:219:2","DPS",10.25,76.1585,7.43009756097561
"1425",2020,"VL1218","OTB","1400:219:2","HKE",4.66666666666667,39.794,8.52728571428571
"1426",2020,"VL1218","OTB","1400:219:2","ILL",2,11.053,5.5265
"1427",2020,"VL1218","OTB","1400:219:2","MUR",1,3.062,3.062
"1428",2020,"VL1218","OTB","1400:219:2","NEP",17.75,342.35375,19.2875352112676
"1429",2020,"VL1218","OTB","1400:219:2","WHB",5.33333333333333,16.6216666666667,3.1165625
"1430",2020,"VL1218","OTB","1400:219:4","ARY",30.8,139.2048,4.51963636363636
"1431",2020,"VL1218","OTB","1400:219:4","BOG",8.5,4.24375,0.499264705882353
"1432",2020,"VL1218","OTB","1400:219:4","DAB",52.6,417.1508,7.93062357414449
"1433",2020,"VL1218","OTB","1400:219:4","DPS",116,864.9908,7.45681724137931
"1434",2020,"VL1218","OTB","1400:219:4","HKE",87.4,732.4566,8.38051029748284
"1435",2020,"VL1218","OTB","1400:219:4","HOM",11.5,13.29175,1.15580434782609
"1436",2020,"VL1218","OTB","1400:219:4","ILL",32,168.4546,5.26420625
"1437",2020,"VL1218","OTB","1400:219:4","MUR",27.3333333333333,110.594666666667,4.04614634146341
"1438",2020,"VL1218","OTB","1400:219:4","MUT",29,136.2258,4.69744137931034
"1439",2020,"VL1218","OTB","1400:219:4","NEP",290,5622.36825,19.3874767241379
"1440",2020,"VL1218","OTB","1400:219:4","ROL",65.6,131.5438,2.00524085365854
"1441",2020,"VL1218","OTB","1400:219:4","WHB",85.2,266.9574,3.13330281690141
"1442",2020,"VL1218","OTB","1400:229:2","ARY",156.6,708.284,4.52288633461047
"1443",2020,"VL1218","OTB","1400:229:2","BOG",29,14.432,0.497655172413793
"1444",2020,"VL1218","OTB","1400:229:2","DAB",268.4,2120.244,7.89956780923994
"1445",2020,"VL1218","OTB","1400:229:2","DPS",335.8,2502.2946,7.45174091721263
"1446",2020,"VL1218","OTB","1400:229:2","HKE",296.833333333333,2474.4685,8.33622178551376
"1447",2020,"VL1218","OTB","1400:229:2","HOM",55,63.7315,1.15875454545455
"1448",2020,"VL1218","OTB","1400:229:2","ILL",147,771.4324,5.24783945578231
"1449",2020,"VL1218","OTB","1400:229:2","MUR",116.285714285714,461.458857142857,3.96831941031941
"1450",2020,"VL1218","OTB","1400:229:2","MUT",147,693.4288,4.71720272108844
"1451",2020,"VL1218","OTB","1400:229:2","NEP",767.6,14423.466,18.790341323606
"1452",2020,"VL1218","OTB","1400:229:2","ROL",329.8,659.564,1.99989084293511
"1453",2020,"VL1218","OTB","1400:229:2","WHB",333.4,1048.868,3.14597480503899
"1454",2020,"VL1218","OTB","1400:229:4","ARY",145,656.0928,4.52477793103448
"1455",2020,"VL1218","OTB","1400:229:4","BOG",27.1666666666667,13.4033333333333,0.493374233128834
"1456",2020,"VL1218","OTB","1400:229:4","DAB",248.8,1964.531,7.89602491961415
"1457",2020,"VL1218","OTB","1400:229:4","DPS",758.142857142857,1654.69928571429,2.1825692481628
"1458",2020,"VL1218","OTB","1400:229:4","HKE",841.875,1718.35025,2.04109903489235
"1459",2020,"VL1218","OTB","1400:229:4","HOM",51.25,59.357,1.15818536585366
"1460",2020,"VL1218","OTB","1400:229:4","ILL",136.6,714.6756,5.23188579795022
"1461",2020,"VL1218","OTB","1400:229:4","MUR",116.125,372.7065,3.20952852529602
"1462",2020,"VL1218","OTB","1400:229:4","MUT",136,642.2618,4.72251323529412
"1463",2020,"VL1218","OTB","1400:229:4","NEP",1336.66666666667,11114.6283333333,8.31518329177057
"1464",2020,"VL1218","OTB","1400:229:4","ROL",305.8,611.2056,1.99871026814912
"1465",2020,"VL1218","OTB","1400:229:4","WHB",308.8,971.0394,3.14455764248705
"1466",2020,"VL1218","OTB","1400:237:4","ARA",16976.6666666667,22750.8057174338,1.34012207249757
"1467",2020,"VL1218","OTB","1400:237:4","DPS",1580,9456.45860853731,5.9851003851502
"1468",2020,"VL1218","OTB","1400:237:4","HKE",150.25,0,0
"1469",2020,"VL1218","OTB","1400:237:4","MUT",88,496.929333317962,5.64692424224957
"1470",2020,"VL1218","OTB","1400:237:4","NEP",562,9607.88980756099,17.0958893372971
"1471",2020,"VL1218","OTB","1400:238:3","ARA",1668.66666666667,2237.67609998684,1.34099646423502
"1472",2020,"VL1218","OTB","1400:238:3","CTC",17.5,0,0
"1473",2020,"VL1218","OTB","1400:238:3","DPS",26050.25,144286.669666309,5.53878253246357
"1474",2020,"VL1218","OTB","1400:238:3","HKE",552.25,0,0
"1475",2020,"VL1218","OTB","1400:238:3","HOM",1938,1967.9528725286,1.01545555858029
"1476",2020,"VL1218","OTB","1400:238:3","MUR",136,0,0
"1477",2020,"VL1218","OTB","1400:238:3","MUT",4314.75,24096.4132060263,5.58466034092968
"1478",2020,"VL1218","OTB","1400:238:3","NEP",958,14939.0122206536,15.5939584766739
"1479",2020,"VL1218","OTB","1400:238:3","OCC",1187.5,0,0
"1480",2020,"VL1218","OTB","1400:239:1","ARY",95.6,432.1082,4.51996025104603
"1481",2020,"VL1218","OTB","1400:239:1","BOG",18,8.84466666666667,0.49137037037037
"1482",2020,"VL1218","OTB","1400:239:1","DAB",164,1294.1156,7.8909487804878
"1483",2020,"VL1218","OTB","1400:239:1","DPS",204.8,1525.0598,7.4465810546875
"1484",2020,"VL1218","OTB","1400:239:1","HKE",216,1810.1584,8.38036296296296
"1485",2020,"VL1218","OTB","1400:239:1","HOM",34,39.25225,1.15447794117647
"1486",2020,"VL1218","OTB","1400:239:1","ILL",89.6,470.735,5.25373883928571
"1487",2020,"VL1218","OTB","1400:239:1","MUR",81,326.419833333333,4.02987448559671
"1488",2020,"VL1218","OTB","1400:239:1","MUT",89.6,422.9644,4.72058482142857
"1489",2020,"VL1218","OTB","1400:239:1","NEP",565.75,10965.9805,19.3830852850199
"1490",2020,"VL1218","OTB","1400:239:1","ROL",201.4,402.6656,1.99933267130089
"1491",2020,"VL1218","OTB","1400:239:1","WHB",203.4,639.2668,3.14290462143559
"1492",2020,"VL1218","OTB","1400:239:2","ARY",32.8,147.769,4.50515243902439
"1493",2020,"VL1218","OTB","1400:239:2","BOG",9,4.505,0.500555555555556
"1494",2020,"VL1218","OTB","1400:239:2","DAB",56,442.8146,7.90740357142857
"1495",2020,"VL1218","OTB","1400:239:2","DPS",138,434.049,3.14528260869565
"1496",2020,"VL1218","OTB","1400:239:2","HKE",514.777777777778,343.567,0.667408374703216
"1497",2020,"VL1218","OTB","1400:239:2","HOM",11.75,13.585,1.15617021276596
"1498",2020,"VL1218","OTB","1400:239:2","ILL",30.8,161.0228,5.22801298701299
"1499",2020,"VL1218","OTB","1400:239:2","MUR",22.5,83.056375,3.69139444444444
"1500",2020,"VL1218","OTB","1400:239:2","MUT",30.8,144.6068,4.69502597402597
"1501",2020,"VL1218","OTB","1400:239:2","NEP",970.5,1867.761875,1.92453567748583
"1502",2020,"VL1218","OTB","1400:239:2","ROL",69,137.8228,1.99743188405797
"1503",2020,"VL1218","OTB","1400:239:2","WHB",69.4,218.3392,3.14609798270893
"1504",2020,"VL1218","OTB","1400:239:3","ARA",1866.5,2502.77806035516,1.34089368355487
"1505",2020,"VL1218","OTB","1400:239:3","CTC",52,0,0
"1506",2020,"VL1218","OTB","1400:239:3","DPS",2126.5,12467.6542580739,5.86299283238838
"1507",2020,"VL1218","OTB","1400:239:3","HKE",386.25,0,0
"1508",2020,"VL1218","OTB","1400:239:3","MUT",394,2205.43872352291,5.59756021198708
"1509",2020,"VL1218","OTB","1400:239:3","NEP",5276.5,73076.5176270694,13.8494300439817
"1510",2020,"VL1218","OTB","1400:239:4","ARA",220,296.424002664653,1.34738183029388
"1511",2020,"VL1218","OTB","1400:239:4","CTC",3499.75,0,0
"1512",2020,"VL1218","OTB","1400:239:4","DPS",7764.75,43534.2121190063,5.60664697755965
"1513",2020,"VL1218","OTB","1400:239:4","HKE",693,0,0
"1514",2020,"VL1218","OTB","1400:239:4","MUT",9324.25,52066.275265607,5.58396388616854
"1515",2020,"VL1218","OTB","1400:239:4","NEP",13929,189560.19611011,13.6090312377134
"1516",2020,"VL1218","OTB","1400:239:4","OCC",1068.25,0,0
"1517",2020,"VL1218","OTB","1400:248:1","ARA",657,882.015696081449,1.34248964395959
"1518",2020,"VL1218","OTB","1400:248:1","CTC",25,0,0
"1519",2020,"VL1218","OTB","1400:248:1","DPS",12804,71300.3011893214,5.56859584421441
"1520",2020,"VL1218","OTB","1400:248:1","HKE",390.75,0,0
"1521",2020,"VL1218","OTB","1400:248:1","HOM",2749.5,2790.86152253337,1.01504328879192
"1522",2020,"VL1218","OTB","1400:248:1","MUR",143,0,0
"1523",2020,"VL1218","OTB","1400:248:1","MUT",10485.75,58551.3525751595,5.58389743939723
"1524",2020,"VL1218","OTB","1400:248:1","NEP",1683.5,24706.0054294888,14.6753819004982
"1525",2020,"VL1218","OTB","1400:248:1","OCC",615.5,0,0
"1526",2020,"VL1218","OTB","1400:248:2","ARA",816,1095.07995066559,1.34200974346273
"1527",2020,"VL1218","OTB","1400:248:2","DPS",2404,13996.6694323582,5.82224186038196
"1528",2020,"VL1218","OTB","1400:248:2","HKE",243.333333333333,0,0
"1529",2020,"VL1218","OTB","1400:248:2","MUT",175,982.682003082114,5.61532573189779
"1530",2020,"VL1218","OTB","1400:248:2","NEP",819.333333333333,13072.2218807155,15.9547053059994
"1531",2020,"VL1218","OTB","1400:248:2","OCC",36,0,0
"1532",2020,"VL1218","OTB","1400:249:1","ARA",77221.25,103480.159432207,1.34004771267244
"1533",2020,"VL1218","OTB","1400:249:1","CTC",24,0,0
"1534",2020,"VL1218","OTB","1400:249:1","DPS",26559.75,147093.996625941,5.53822971322927
"1535",2020,"VL1218","OTB","1400:249:1","HKE",4407.25,0,0
"1536",2020,"VL1218","OTB","1400:249:1","MUT",416.666666666667,2331.9949746492,5.59678793915809
"1537",2020,"VL1218","OTB","1400:249:1","NEP",7076.25,97305.526624452,13.7510018193891
"1538",2020,"VL1218","OTB","1400:249:1","OCC",90,0,0
"1539",2020,"VL1218","OTB","1400:249:2","ARA",96,130.26068462419,1.35688213150197
"1540",2020,"VL1218","OTB","1400:249:2","CTC",654.666666666667,0,0
"1541",2020,"VL1218","OTB","1400:249:2","DPS",1807.75,10711.3530443689,5.9252402402815
"1542",2020,"VL1218","OTB","1400:249:2","HKE",286,0,0
"1543",2020,"VL1218","OTB","1400:249:2","MUT",1740.25,9722.04253582164,5.58657809844657
"1544",2020,"VL1218","OTB","1400:249:2","NEP",4070.25,56837.4610341577,13.9641203941177
"1545",2020,"VL1218","OTB","1400:249:2","OCC",510,0,0
"1546",2020,"VL1218","OTB","1401:110:3","HKE",12,0,0
"1547",2020,"VL1218","OTB","1401:110:3","MUR",16,0,0
"1548",2020,"VL1218","OTB","1401:110:3","NEP",156,4142.1430911074,26.5521993019705
"1549",2020,"VL1218","OTB","1401:110:4","ARA",2669,3578.14953396381,1.34063302134275
"1550",2020,"VL1218","OTB","1401:110:4","DPS",2626.66666666667,15223.5548815137,5.79576962494178
"1551",2020,"VL1218","OTB","1401:110:4","HKE",1287.75,0,0
"1552",2020,"VL1218","OTB","1401:110:4","MUT",9.5,58.6352577261695,6.17213239222837
"1553",2020,"VL1218","OTB","1401:110:4","NEP",1646.25,24204.5298994694,14.7028275775061
"1554",2020,"VL1218","OTB","1401:110:4","OCC",38,0,0
"1555",2020,"VL1218","OTB","1401:111:3","ARA",8825,11827.3542586178,1.34021011429097
"1556",2020,"VL1218","OTB","1401:111:3","DPS",8655,48439.4580970483,5.5967022642459
"1557",2020,"VL1218","OTB","1401:111:3","HKE",4384.5,0,0
"1558",2020,"VL1218","OTB","1401:111:3","MUT",41.5,237.302906375053,5.71814232229043
"1559",2020,"VL1218","OTB","1401:111:3","NEP",4904.75,68071.859149627,13.8787622508032
"1560",2020,"VL1218","OTB","1401:111:3","OCC",134,0,0
"1561",2020,"VL1218","OTB","1401:113:1","CTC",146.9957407,0,0
"1562",2020,"VL1218","OTB","1401:113:1","DPS",287.150460233333,2332.90342161921,8.12432415996663
"1563",2020,"VL1218","OTB","1401:113:1","HKE",545.375513033333,0,0
"1564",2020,"VL1218","OTB","1401:113:1","MUT",3162.34189005,17662.0992282554,5.58513274096879
"1565",2020,"VL1218","OTB","1401:113:1","NEP",14.8735698,2242.23835595847,150.753207609815
"1566",2020,"VL1218","OTB","1401:113:1","OCC",694.5559644,0,0
"1567",2020,"VL1218","OTB","1401:120:1","DPS",1931.33333333333,11392.2928351988,5.89866732923653
"1568",2020,"VL1218","OTB","1401:120:1","HKE",2809.66666666667,0,0
"1569",2020,"VL1218","OTB","1401:120:1","HOM",180,185.237645531207,1.02909803072893
"1570",2020,"VL1218","OTB","1401:120:1","MUR",72,0,0
"1571",2020,"VL1218","OTB","1401:120:1","MUT",1411,7883.71993214524,5.58732808798387
"1572",2020,"VL1218","OTB","1401:120:1","NEP",4688.5,65160.608589447,13.8979649332296
"1573",2020,"VL1218","OTB","1401:120:1","OCC",155,0,0
"1574",2020,"VL1218","OTB","1401:120:2","ARA",5664,7591.52967534436,1.34031244268086
"1575",2020,"VL1218","OTB","1401:120:2","DPS",13574.5,75545.7289074694,5.56526788518689
"1576",2020,"VL1218","OTB","1401:120:2","HKE",12656,0,0
"1577",2020,"VL1218","OTB","1401:120:2","HOM",130,134.53470960978,1.03488238161369
"1578",2020,"VL1218","OTB","1401:120:2","MUR",4,0,0
"1579",2020,"VL1218","OTB","1401:120:2","MUT",148,831.931174534618,5.62115658469337
"1580",2020,"VL1218","OTB","1401:120:2","NEP",11632.5,158643.724843274,13.6379733370534
"1581",2020,"VL1218","OTB","1401:120:2","OCC",335.333333333333,0,0
"1582",2020,"VL1218","OTB","1401:120:3","CTC",247,0,0
"1583",2020,"VL1218","OTB","1401:120:3","DPS",5419.5,30611.9676595815,5.64848559084446
"1584",2020,"VL1218","OTB","1401:120:3","HKE",6627,0,0
"1585",2020,"VL1218","OTB","1401:120:3","HOM",3427.5,3478.39333362793,1.01484852914017
"1586",2020,"VL1218","OTB","1401:120:3","MUT",7104.5,39672.6029815958,5.58415130995789
"1587",2020,"VL1218","OTB","1401:120:3","OCC",1512,0,0
"1588",2020,"VL1218","OTB","1401:120:4","CTC",1965.5,0,0
"1589",2020,"VL1218","OTB","1401:120:4","DPS",17472.5,97023.5708871466,5.55293008368273
"1590",2020,"VL1218","OTB","1401:120:4","HKE",35738.5,0,0
"1591",2020,"VL1218","OTB","1401:120:4","HOM",8152.5,8269.82077820284,1.01439077316196
"1592",2020,"VL1218","OTB","1401:120:4","MUR",46,0,0
"1593",2020,"VL1218","OTB","1401:120:4","MUT",29276,163464.158357181,5.58355507436743
"1594",2020,"VL1218","OTB","1401:120:4","OCC",8104.5,0,0
"1595",2020,"VL1218","OTB","1401:121:1","ARA",5530,7411.96608971999,1.34031936522966
"1596",2020,"VL1218","OTB","1401:121:1","CTC",1680,0,0
"1597",2020,"VL1218","OTB","1401:121:1","DPS",32124,177752.817107064,5.53333386586553
"1598",2020,"VL1218","OTB","1401:121:1","HKE",33341,0,0
"1599",2020,"VL1218","OTB","1401:121:1","HOM",552.5,562.974518145843,1.01895840388388
"1600",2020,"VL1218","OTB","1401:121:1","MUR",875,0,0
"1601",2020,"VL1218","OTB","1401:121:1","MUT",20800,116139.564921308,5.58363292890903
"1602",2020,"VL1218","OTB","1401:121:1","NEP",16128.75,219174.17724193,13.5890367971436
"1603",2020,"VL1218","OTB","1401:121:1","OCC",12670.75,0,0
"1604",2020,"VL1218","OTB","1401:121:2","CTC",28,0,0
"1605",2020,"VL1218","OTB","1401:121:2","DPS",64,1103.35228704154,17.239879485024
"1606",2020,"VL1218","OTB","1401:121:2","HKE",135.5,0,0
"1607",2020,"VL1218","OTB","1401:121:2","MUR",3,0,0
"1608",2020,"VL1218","OTB","1401:121:2","MUT",188,1055.26573534572,5.61311561354108
"1609",2020,"VL1218","OTB","1401:121:2","OCC",44.5,0,0
"1610",2020,"VL1218","OTB","1401:121:3","DPS",180,1742.50817971536,9.68060099841865
"1611",2020,"VL1218","OTB","1401:130:1","CTC",889.5,0,0
"1612",2020,"VL1218","OTB","1401:130:1","DPS",1267,7731.83969123641,6.10247805148888
"1613",2020,"VL1218","OTB","1401:130:1","HKE",2680,0,0
"1614",2020,"VL1218","OTB","1401:130:1","MUR",1,0,0
"1615",2020,"VL1218","OTB","1401:130:1","MUT",2632.5,14703.7990829143,5.58548873045179
"1616",2020,"VL1218","OTB","1401:130:1","NEP",98,3361.32213161404,34.299205424633
"1617",2020,"VL1218","OTB","1401:130:1","OCC",305,0,0
"1618",2020,"VL1218","OTB","1401:130:3","CTC",3334.33333333333,0,0
"1619",2020,"VL1218","OTB","1401:130:3","DPS",2761,15963.7267917078,5.78186410420422
"1620",2020,"VL1218","OTB","1401:130:3","HKE",579.5,0,0
"1621",2020,"VL1218","OTB","1401:130:3","HOM",511,520.891081331058,1.01935632354414
"1622",2020,"VL1218","OTB","1401:130:3","MUT",377.333333333333,2112.38265651828,5.59818725225693
"1623",2020,"VL1218","OTB","1401:130:3","NEP",185,4532.55357085409,24.5002895721843
"1624",2020,"VL1218","OTB","1401:130:3","OCC",558,0,0
"1625",2020,"VL1824","OTB","1400:219:2","DPS",7272.91666666667,0,0
"1626",2020,"VL1824","OTB","1400:219:2","HKE",9968.08333333333,0,0
"1627",2020,"VL1824","OTB","1400:219:2","MUR",183,948.820091214005,5.18480924160658
"1628",2020,"VL1824","OTB","1400:219:2","MUT",2501.71428571429,0,0
"1629",2020,"VL1824","OTB","1400:219:2","NEP",7873.18181818182,0,0
"1630",2020,"VL1824","OTB","1400:219:4","DPS",372.833333333333,8.94783333333333,0.0239995529727313
"1631",2020,"VL1824","OTB","1400:219:4","HKE",427.714285714286,16.3105714285714,0.0381342685370741
"1632",2020,"VL1824","OTB","1400:219:4","HOM",1,0.523,0.523
"1633",2020,"VL1824","OTB","1400:219:4","MUR",4,17.3755,4.343875
"1634",2020,"VL1824","OTB","1400:219:4","MUT",255,1.542,0.00604705882352941
"1635",2020,"VL1824","OTB","1400:219:4","NEP",554.833333333333,119.121833333333,0.214698407930309
"1636",2020,"VL1824","OTB","1400:229:2","DPS",31,231.714,7.47464516129032
"1637",2020,"VL1824","OTB","1400:229:2","HKE",59,519.324,8.80210169491525
"1638",2020,"VL1824","OTB","1400:229:2","HOM",2,2.096,1.048
"1639",2020,"VL1824","OTB","1400:229:2","MUR",21.5,94.816,4.41004651162791
"1640",2020,"VL1824","OTB","1400:229:2","MUT",2,11.896,5.948
"1641",2020,"VL1824","OTB","1400:229:2","NEP",162,3273.066,20.2041111111111
"1642",2020,"VL1824","OTB","1400:229:4","DPS",29,217.31,7.49344827586207
"1643",2020,"VL1824","OTB","1400:229:4","HKE",55,485.365,8.82481818181818
"1644",2020,"VL1824","OTB","1400:229:4","HOM",2,1.875,0.9375
"1645",2020,"VL1824","OTB","1400:229:4","MUR",19.5,86.341,4.42774358974359
"1646",2020,"VL1824","OTB","1400:229:4","MUT",2,10.9835,5.49175
"1647",2020,"VL1824","OTB","1400:229:4","NEP",152,3058.091,20.1190197368421
"1648",2020,"VL1824","OTB","1400:239:1","DPS",19,144.445,7.60236842105263
"1649",2020,"VL1824","OTB","1400:239:1","HKE",36,321.8,8.93888888888889
"1650",2020,"VL1824","OTB","1400:239:1","HOM",1.5,1.202,0.801333333333333
"1651",2020,"VL1824","OTB","1400:239:1","MUR",13,56.1275,4.3175
"1652",2020,"VL1824","OTB","1400:239:1","MUT",1.5,7.216,4.81066666666667
"1653",2020,"VL1824","OTB","1400:239:1","NEP",101,2027.074,20.0700396039604
"1654",2020,"VL1824","OTB","1400:239:2","DPS",7,50.741,7.24871428571429
"1655",2020,"VL1824","OTB","1400:239:2","HKE",24.5,56.1085,2.29014285714286
"1656",2020,"VL1824","OTB","1400:239:2","HOM",1,0.555,0.555
"1657",2020,"VL1824","OTB","1400:239:2","MUR",4,18.4445,4.611125
"1658",2020,"VL1824","OTB","1400:239:2","MUT",88.5,1.8415,0.0208079096045198
"1659",2020,"VL1824","OTB","1400:239:2","NEP",1217,235.468,0.193482333607231
"1660",2020,"VL1824","OTB","1400:239:3","DPS",84,0,0
"1661",2020,"VL1824","OTB","1400:239:3","HKE",2689.33333333333,0,0
"1662",2020,"VL1824","OTB","1400:239:3","MUT",302,0,0
"1663",2020,"VL1824","OTB","1400:239:3","NEP",6831.25,0,0
"1664",2020,"VL1824","OTB","1400:239:4","DPS",1538.66666666667,0,0
"1665",2020,"VL1824","OTB","1400:239:4","HKE",7209.5,0,0
"1666",2020,"VL1824","OTB","1400:239:4","HOM",160,146.622521499067,0.916390759369167
"1667",2020,"VL1824","OTB","1400:239:4","MUT",6299.75,0,0
"1668",2020,"VL1824","OTB","1400:239:4","NEP",18865.5,0,0
"1669",2020,"VL1824","OTB","1400:248:2","DPS",167,0,0
"1670",2020,"VL1824","OTB","1400:248:2","HKE",271.666666666667,0,0
"1671",2020,"VL1824","OTB","1400:248:2","HOM",178,163.145578078758,0.916548191453697
"1672",2020,"VL1824","OTB","1400:248:2","MUR",84,435.783123848222,5.18789433152646
"1673",2020,"VL1824","OTB","1400:248:2","MUT",619,0,0
"1674",2020,"VL1824","OTB","1400:248:2","NEP",210,0,0
"1675",2020,"VL1824","OTB","1400:249:1","DPS",2745.75,0,0
"1676",2020,"VL1824","OTB","1400:249:1","HKE",2388.25,0,0
"1677",2020,"VL1824","OTB","1400:249:1","HOM",211,193.437848474859,0.916767054383218
"1678",2020,"VL1824","OTB","1400:249:1","MUR",132,684.528320146783,5.1858206071726
"1679",2020,"VL1824","OTB","1400:249:1","MUT",1814,0,0
"1680",2020,"VL1824","OTB","1400:249:1","NEP",2455.5,0,0
"1681",2020,"VL1824","OTB","1400:249:2","DPS",401.333333333333,0,0
"1682",2020,"VL1824","OTB","1400:249:2","HKE",1895.66666666667,0,0
"1683",2020,"VL1824","OTB","1400:249:2","HOM",5,4.3406453961686,0.868129079233721
"1684",2020,"VL1824","OTB","1400:249:2","MUT",1609.25,0,0
"1685",2020,"VL1824","OTB","1400:249:2","NEP",3426.5,0,0
"1686",2020,"VL1824","OTB","1401:110:1","DPS",975.25,0,0
"1687",2020,"VL1824","OTB","1401:110:1","HKE",1040,0,0
"1688",2020,"VL1824","OTB","1401:110:1","MUT",45,0,0
"1689",2020,"VL1824","OTB","1401:110:1","NEP",1283.5,0,0
"1690",2020,"VL1824","OTB","1401:110:3","DPS",105,0,0
"1691",2020,"VL1824","OTB","1401:110:3","HKE",273.5,0,0
"1692",2020,"VL1824","OTB","1401:110:3","NEP",728.5,0,0
"1693",2020,"VL1824","OTB","1401:110:4","DPS",2127.5,0,0
"1694",2020,"VL1824","OTB","1401:110:4","HKE",846.5,0,0
"1695",2020,"VL1824","OTB","1401:110:4","HOM",27,24.5354923269025,0.908721938033427
"1696",2020,"VL1824","OTB","1401:110:4","MUR",33,171.491352781001,5.19670766003034
"1697",2020,"VL1824","OTB","1401:110:4","MUT",98.6666666666667,0,0
"1698",2020,"VL1824","OTB","1401:110:4","NEP",1883,0,0
"1699",2020,"VL1824","OTB","1401:111:3","DPS",25116,0,0
"1700",2020,"VL1824","OTB","1401:111:3","HKE",24035.25,0,0
"1701",2020,"VL1824","OTB","1401:111:3","HOM",1261,1157.28281562352,0.917750052040859
"1702",2020,"VL1824","OTB","1401:111:3","MUR",9,47.1187546317206,5.23541718130229
"1703",2020,"VL1824","OTB","1401:111:3","MUT",31.6666666666667,0,0
"1704",2020,"VL1824","OTB","1401:111:3","NEP",18815.5,0,0
"1705",2020,"VL1824","OTB","1401:111:4","DPS",28408.25,0,0
"1706",2020,"VL1824","OTB","1401:111:4","HKE",16572.25,0,0
"1707",2020,"VL1824","OTB","1401:111:4","HOM",230.333333333333,211.184835171565,0.916866144015476
"1708",2020,"VL1824","OTB","1401:111:4","MUR",126.75,657.321814301628,5.18597092151186
"1709",2020,"VL1824","OTB","1401:111:4","MUT",4891,0,0
"1710",2020,"VL1824","OTB","1401:111:4","NEP",8634,0,0
"1711",2020,"VL1824","OTB","1401:112:1","DPS",11156.056353425,0,0
"1712",2020,"VL1824","OTB","1401:112:1","HKE",9802.536007125,0,0
