"year","quarter","vlength","fishing_tech","gear","mesh_size_range","target_assemblage","metier","supra_region","sub_region","specon_tech","deep","rectangle_type","id","cscode.x","tot_fish_day","rectangle_lon","rectangle_lat","n_csq","s_csq","w_csq","e_csq","cscode.y","csq_x","csq_y","s_ices","w_ices","n_ices","e_ices","ices_x","ices_y","type","areakm2","F_AREA","F_SUBAREA","F_DIVISION","SECT_COD","TSECT_COD","SMU_NAME","SMU_NAME_F","F_GSA","F_GSA_LIB","CENTER_X","CENTER_Y","SMU_CODE"
2021,2,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",60,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",60,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",91,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",91,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",862,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",862,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",70,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",70,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",80,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",80,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",693,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",693,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",78,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G1","1401:111:4",78,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",2,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",2,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",310,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",310,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",49,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",49,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",4,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",4,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",309,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",309,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",74,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",74,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",1,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",1,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",344,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",344,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",78,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",78,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",219,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",219,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",35,12.25,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:1",35,12.25,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",451,12.75,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",451,12.75,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",134,12.75,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",134,12.75,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",292,12.75,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",292,12.75,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",79,12.75,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",79,12.75,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",336,12.75,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",336,12.75,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",62,12.75,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",62,12.75,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",403,12.75,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",403,12.75,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",82,12.75,41.25,41.5,41,12.5,13,"1401:112:2",12.75,41.25,41,12,41.5,13,12.5,41.25,"coast",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","11G2","1401:112:2",82,12.75,41.25,41.5,41,12,12.5,"1401:112:1",12.25,41.25,41,12,41.5,13,12.5,41.25,"sea",2327.12,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",98,12.25,41.75,42,41.5,12,12.5,"1401:112:3",12.25,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",98,12.25,41.75,42,41.5,12.5,13,"1401:112:4",12.75,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",1062,12.25,41.75,42,41.5,12,12.5,"1401:112:3",12.25,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",1062,12.25,41.75,42,41.5,12.5,13,"1401:112:4",12.75,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",96,12.25,41.75,42,41.5,12,12.5,"1401:112:3",12.25,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",96,12.25,41.75,42,41.5,12.5,13,"1401:112:4",12.75,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",96,12.25,41.75,42,41.5,12,12.5,"1401:112:3",12.25,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",96,12.25,41.75,42,41.5,12.5,13,"1401:112:4",12.75,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",829,12.25,41.75,42,41.5,12,12.5,"1401:112:3",12.25,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",829,12.25,41.75,42,41.5,12.5,13,"1401:112:4",12.75,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",56,12.25,41.75,42,41.5,12,12.5,"1401:112:3",12.25,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",56,12.25,41.75,42,41.5,12.5,13,"1401:112:4",12.75,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",113,12.25,41.75,42,41.5,12,12.5,"1401:112:3",12.25,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","12G2","1401:112:3",113,12.25,41.75,42,41.5,12.5,13,"1401:112:4",12.75,41.75,41.5,12,42,13,12.5,41.75,"coast",2309.49,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
