"","year","quarter","vlength","fishing_tech","gear","mesh_size_range","target_assemblage","metier","supra_region","sub_region","specon_tech","species","deep","rectangle_type","id","cscode.x","tot_fish_weight","tot_fish_value","rectangle_lon","rectangle_lat","n_csq","s_csq","w_csq","e_csq","cscode.y","csq_x","csq_y","s_ices","w_ices","n_ices","e_ices","ices_x","ices_y","type","areakm2","F_AREA","F_SUBAREA","F_DIVISION","SECT_COD","TSECT_COD","SMU_NAME","SMU_NAME_F","F_GSA","F_GSA_LIB","CENTER_X","CENTER_Y","SMU_CODE","tot_fish_day","LPUE"
"1784",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"EOI",NA,"05*05","12G1","1401:111:4",0.463,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00634246575342466
"1785",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","12G1","1401:111:4",3.026,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.0414520547945205
"1786",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","12G1","1401:111:4",3.026,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.0414520547945205
"1787",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","12G1","1401:111:4",0.092,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00126027397260274
"1788",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","12G1","1401:111:4",0.092,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00126027397260274
"1789",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MSF",NA,"05*05","12G1","1401:111:4",0.05,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.000684931506849315
"1790",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MSF",NA,"05*05","12G1","1401:111:4",0.05,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.000684931506849315
"1791",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MTS",NA,"05*05","12G1","1401:111:4",0.249,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00341095890410959
"1792",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MTS",NA,"05*05","12G1","1401:111:4",0.249,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00341095890410959
"1793",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","12G1","1401:111:4",1.239,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.016972602739726
"1794",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","12G1","1401:111:4",1.239,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.016972602739726
"1795",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"OCC",NA,"05*05","12G1","1401:111:4",0.663,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00908219178082192
"1796",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"OCC",NA,"05*05","12G1","1401:111:4",0.663,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00908219178082192
"1797",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"POD",NA,"05*05","12G1","1401:111:4",0.639,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00875342465753425
"1798",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"POD",NA,"05*05","12G1","1401:111:4",0.639,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00875342465753425
"1799",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","12G1","1401:111:4",0.58,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00794520547945205
"1800",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","12G1","1401:111:4",0.58,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00794520547945205
"1801",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQR",NA,"05*05","12G1","1401:111:4",0.054,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00073972602739726
"1802",2021,"1","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQR",NA,"05*05","12G1","1401:111:4",0.054,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,73,0.00073972602739726
"1803",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ANE",NA,"05*05","12G1","1401:111:4",4.581,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00694090909090909
"1804",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ANE",NA,"05*05","12G1","1401:111:4",4.581,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00694090909090909
"1805",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARS",NA,"05*05","12G1","1401:111:4",0.904,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00136969696969697
"1806",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARS",NA,"05*05","12G1","1401:111:4",0.904,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00136969696969697
"1807",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"CTC",NA,"05*05","12G1","1401:111:4",6.459,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00978636363636364
"1808",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"CTC",NA,"05*05","12G1","1401:111:4",6.459,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00978636363636364
"1809",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","12G1","1401:111:4",86.919,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.131695454545455
"1810",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","12G1","1401:111:4",86.919,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.131695454545455
"1811",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"EOI",NA,"05*05","12G1","1401:111:4",14.496,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0219636363636364
"1812",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"EOI",NA,"05*05","12G1","1401:111:4",14.496,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0219636363636364
"1813",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"GUX",NA,"05*05","12G1","1401:111:4",0.165,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00025
"1814",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"GUX",NA,"05*05","12G1","1401:111:4",0.165,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00025
"1815",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","12G1","1401:111:4",51.903,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0786409090909091
"1816",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","12G1","1401:111:4",51.903,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0786409090909091
"1817",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HOM",NA,"05*05","12G1","1401:111:4",0.645,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.000977272727272727
"1818",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HOM",NA,"05*05","12G1","1401:111:4",0.645,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.000977272727272727
"1819",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","12G1","1401:111:4",1.358,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00205757575757576
"1820",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","12G1","1401:111:4",1.358,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00205757575757576
"1821",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MSF",NA,"05*05","12G1","1401:111:4",2.043,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00309545454545455
"1822",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MSF",NA,"05*05","12G1","1401:111:4",2.043,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00309545454545455
"1823",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MTS",NA,"05*05","12G1","1401:111:4",10.095,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0152954545454545
"1824",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MTS",NA,"05*05","12G1","1401:111:4",10.095,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0152954545454545
"1825",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUR",NA,"05*05","12G1","1401:111:4",12.144,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0184
"1826",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUR",NA,"05*05","12G1","1401:111:4",12.144,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0184
"1827",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","12G1","1401:111:4",49.565,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0750984848484848
"1828",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","12G1","1401:111:4",49.565,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0750984848484848
"1829",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","12G1","1401:111:4",11.182,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0169424242424242
"1830",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","12G1","1401:111:4",11.182,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0169424242424242
"1831",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"OCC",NA,"05*05","12G1","1401:111:4",9.596,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0145393939393939
"1832",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"OCC",NA,"05*05","12G1","1401:111:4",9.596,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0145393939393939
"1833",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"POD",NA,"05*05","12G1","1401:111:4",3.232,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0048969696969697
"1834",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"POD",NA,"05*05","12G1","1401:111:4",3.232,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.0048969696969697
"1835",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","12G1","1401:111:4",5.37,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00813636363636364
"1836",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","12G1","1401:111:4",5.37,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00813636363636364
"1837",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQR",NA,"05*05","12G1","1401:111:4",0.073,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.000110606060606061
"1838",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQR",NA,"05*05","12G1","1401:111:4",0.073,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.000110606060606061
"1839",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"TGS",NA,"05*05","12G1","1401:111:4",5.123,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00776212121212121
"1840",2021,"2","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"TGS",NA,"05*05","12G1","1401:111:4",5.123,0,11.75,41.75,42,41.5,11,11.5,"1401:111:3",11.25,41.75,41.5,11,42,12,11.5,41.75,"sea",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,660,0.00776212121212121
"1841",2021,"2","VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","12G1","1401:111:4",6.574,0,11.75,41.75,42,41.5,11.5,12,"1401:111:4",11.75,41.75,41.5,11,42,12,11.5,41.75,"coast",2309.49,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,60,0.109566666666667
